d3e28013Heiligenlexikon-1858;Q3609071;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e28013Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3609071
d3e28066Heiligenlexikon-1858;Q271330;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e28066Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q271330
d3e28168Heiligenlexikon-1858;Q709718;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e28168Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q709718
d3e28330Heiligenlexikon-1858;Q355579;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e28330Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q355579
d3e28427Heiligenlexikon-1858;Q2836789;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e28427Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2836789
d3e29961Heiligenlexikon-1858;Q10853573;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e29961Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q10853573
d3e29998Heiligenlexikon-1858;Q10853573;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e29998Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q10853573
d3e30211Heiligenlexikon-1858;Q80028;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e30211Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q80028
d3e30492Heiligenlexikon-1858;Q10853573;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e30492Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q10853573
d3e30820Heiligenlexikon-1858;Q2916248;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e30820Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2916248
d3e31402Heiligenlexikon-1858;Q1341237;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e31402Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1341237
d3e31434Heiligenlexikon-1858;Q80028;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e31434Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q80028
d3e31673Heiligenlexikon-1858;Q80028;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e31673Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q80028
d3e32790Heiligenlexikon-1858;Q137947;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e32790Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q137947
d3e33375Heiligenlexikon-1858;Q974972;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e33375Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q974972
d3e33526Heiligenlexikon-1858;Q83476;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e33526Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q83476
d3e33902Heiligenlexikon-1858;Q348145;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e33902Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q348145
d3e34321Heiligenlexikon-1858;Q1115667;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e34321Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1115667
d3e34514Heiligenlexikon-1858;Q4530046;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e34514Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4530046
d3e34583Heiligenlexikon-1858;Q2839126;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e34583Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2839126
d3e34675Heiligenlexikon-1858;Q113369464;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e34675Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q113369464
d3e34961Heiligenlexikon-1858;Q310307;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e34961Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q310307
d3e35518Heiligenlexikon-1858;Q582213;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e35518Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q582213
d3e35550Heiligenlexikon-1858;Q456069;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e35550Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q456069
d3e36940Heiligenlexikon-1858;Q324729;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e36940Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q324729
d3e37566Heiligenlexikon-1858;Q2840668;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e37566Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2840668
d3e37608Heiligenlexikon-1858;Q450316;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e37608Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q450316
d3e38029Heiligenlexikon-1858;Q269344;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38029Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q269344
d3e38078Heiligenlexikon-1858;Q269344;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38078Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q269344
d3e38255Heiligenlexikon-1858;Q303435;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38255Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q303435
d3e38304Heiligenlexikon-1858;Q453698;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e38304Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q453698
